tsne,tsne,tsne3d,tsne3d,tsne3d,y
-23.8072,90.32465,7.3094125,16.435518,-15.34648,2
74.26061,20.400892,26.459097,11.002271,8.599563,0
-6.410421,43.40645,-7.7986593,20.832365,21.000809,3
-13.621265,-73.902565,0.20973071,-24.473328,13.472386,9
22.998924,-46.228046,6.556778,-27.067871,-12.055933,4
92.78082,28.50706,28.362316,4.7632146,-5.7651844,0
35.115963,-25.50326,1.5230749,1.4963158,-10.690207,5
82.640495,12.089205,28.489464,0.98772645,2.6478047,0
70.73949,-48.63458,22.963886,1.3475858,-21.581942,6
-61.931488,16.606174,-26.275688,2.9422803,-9.676994,1
-62.12092,-14.041915,-31.522089,-18.026379,-5.648752,7
-58.409393,-82.826355,-15.926025,-25.100271,20.525867,7
-28.154854,-2.7826765,-11.710413,-3.6863847,3.9012964,8
-101.38807,1.4927617,-27.164797,18.288298,7.819836,1
-25.631502,-19.933817,-12.407516,-19.175825,-11.409604,9
-90.102806,28.446827,-22.1181,19.727058,-6.351875,2
80.79249,49.1381,31.53737,15.047688,-9.218236,0
34.99901,-5.808911,11.031276,-0.7605107,-2.6397796,5
-49.771484,30.764257,-17.675379,-1.4945717,-21.473991,1
-45.425537,75.45929,-5.726097,13.600136,-17.204273,2
-12.112392,87.36477,9.371512,26.937418,-19.149097,2
-41.56185,-51.42208,-24.596464,-2.5417573,11.156124,7
10.217892,53.722336,1.2913973,22.5802,20.197412,3
23.34134,1.3327419,10.099713,-6.7570186,4.482959,5
18.155386,-34.447803,5.771659,-25.00354,-19.038118,4
-11.9903755,-39.731342,-0.8677857,-22.73994,-0.2968032,9
-60.636528,-13.898853,-30.683313,-14.557503,-10.596911,7
-80.50801,-6.7962003,-29.517628,11.235379,7.193171,1
-33.146152,-0.8923044,-8.280018,-1.7472366,0.6340336,8
26.209108,36.781914,5.988952,10.947494,29.592634,3
-28.67897,-14.2716675,-13.174984,-19.666769,-16.160933,9
93.50959,-16.311865,21.257755,-12.259203,-5.9790707,6
84.52006,50.53644,34.865696,9.269602,-6.372428,0
35.503048,60.15973,11.385169,17.010508,15.447795,3
-43.0379,33.247524,-12.183419,-1.572375,-21.74932,1
-65.4072,27.305256,-18.090504,-1.2690985,-8.825684,1
-27.611336,96.90237,-1.481495,14.598203,-21.166822,2
73.002914,10.790249,25.438885,0.8436585,-0.38336644,6
35.916622,68.31046,13.2342825,23.528791,15.131605,3
46.254284,5.494475,10.661869,6.345462,6.672177,5
-52.980797,-9.538618,-29.016396,-12.238029,-12.002558,7
55.315765,-37.517746,12.242035,-7.468979,-21.102749,6
-24.160084,22.489153,-6.703776,8.826369,8.292496,8
-44.47606,-44.233498,-26.022152,-8.6599865,8.310007,3
-28.941084,-13.837684,-13.136147,-19.589104,-16.678684,9
17.106926,1.181472,3.2199996,-5.6107836,6.6402607,5
-36.6484,13.70729,-9.757953,7.8024564,1.1594876,8
43.066067,17.290583,15.528784,2.9701848,11.690357,5
-70.1001,-35.075733,-27.75267,-20.910986,-2.9818242,7
84.72208,-2.3785133,29.905195,-5.9201493,-4.3319664,6
-49.95523,30.837486,-17.847374,-1.8632822,-21.31083,1
-46.585995,28.86765,-13.305674,-3.2613173,-15.063987,1
2.3784761,70.81214,-4.297855,26.397625,10.909646,3
-63.21417,19.515768,-27.47546,6.685488,-10.14305,1
-53.833,-10.402718,-26.545462,-13.222265,-11.693093,7
14.6128435,-6.526408,9.381279,-4.769616,-4.747765,5
34.390984,-22.281672,2.142287,1.6086941,-8.831073,5
40.717194,8.907196,6.6763434,10.025951,10.474194,5
-24.701975,96.41117,11.468514,15.999049,-19.647762,2
21.53406,12.703835,11.514021,-7.567908,12.96684,5
-18.972692,16.313225,-8.500692,6.3091884,11.867703,8
-44.64453,-33.80139,-16.708818,-7.7136893,-1.070495,7
80.217606,51.799988,29.491428,13.690894,-9.853447,0
-20.220367,-65.304306,-5.248272,-21.71908,9.831142,9
-69.20503,-27.694658,-23.09256,-24.232279,-3.6404521,7
-63.593216,-47.721947,-26.450285,-15.3956175,6.3901863,7
37.447803,-25.128193,0.27104464,4.1603813,-9.906974,5
80.049904,13.867897,27.196095,4.5399613,4.513563,0
-24.239073,-16.348698,-11.735718,-22.448366,-12.3783,9
86.34237,16.900143,25.698994,4.0709515,0.3971485,0
74.76353,59.63655,25.617994,13.053653,-15.052512,0
11.589011,3.6438942,-1.4224751,-8.085121,26.96411,8
-28.41341,-14.8798275,-12.242575,-19.590544,-15.325222,9
-43.386086,68.18846,-4.2645035,16.299238,-10.343899,2
17.536272,-28.004478,4.0614696,-24.048689,-20.433016,4
3.642743,7.0219517,-6.7887645,-1.6061882,24.02848,8
-40.818176,33.772198,-9.988165,-2.9096987,-21.156054,1
90.17058,-18.450205,20.103827,-10.527156,-7.452725,6
-45.18772,34.73317,-12.250454,-1.2074404,-19.202724,1
84.41984,-28.383919,23.369278,-10.221555,-18.050665,6
40.8889,-18.97078,3.7498345,5.359097,-8.228987,5
-61.658924,20.196297,-26.341217,5.2193937,-12.416924,1
-22.207584,1.3729964,-2.9133387,-3.2498338,8.649257,8
-2.0699978,41.98193,-7.175339,16.294638,21.735435,3
14.719475,-37.09965,5.787482,-23.638968,-13.584904,4
53.758915,35.52873,15.679903,13.118302,-5.2284107,0
32.578518,-14.533966,2.8153715,2.4304223,-3.9548004,5
29.049824,67.76815,11.747109,13.313637,9.174162,5
-24.245594,18.66828,-10.156302,7.239792,10.889178,8
26.549171,61.449955,5.3513737,14.161823,6.902159,3
64.379105,-44.59853,15.784352,-3.17521,-26.257866,6
-11.348711,81.18824,8.396713,26.930214,-12.999829,2
7.2960634,67.8207,2.8315578,27.513205,14.98711,3
-17.965586,-68.6136,-2.0160718,-21.700228,10.59973,9
-12.26972,85.91559,8.219622,26.495874,-15.72438,2
-72.728386,9.145216,-13.155697,14.787759,3.5894182,1
-50.428986,26.229897,-17.09298,-5.679114,-14.603833,1
34.604183,19.852783,12.089109,-0.58209777,15.330155,5
-23.830673,90.37425,7.356501,16.406815,-15.419376,2
-82.49501,8.603142,-21.127531,5.6178336,3.4334543,1
7.6378045,67.85819,2.9623544,27.399366,14.944268,3
-53.090405,60.62235,-11.120189,12.97372,-9.594641,2
-36.039772,14.528723,-8.71668,7.8832126,1.5014254,8
-43.71687,-17.910322,-25.38249,-6.259924,-5.2477856,7
11.1136675,75.36015,1.3910586,25.436974,6.626296,3
-56.756653,-67.66941,-26.414444,-17.175774,11.678277,7
-22.55335,93.462364,10.698439,17.237555,-15.9500265,2
17.380333,-58.366547,10.999417,-26.332596,-5.489218,4
64.2526,-46.814598,21.959251,4.395414,-19.912235,6
-21.420097,-60.782383,-3.7637043,-20.32265,6.973997,9
-56.720196,-16.059013,-29.485846,-15.020696,-7.623066,7
-17.9249,69.48013,1.6632085,24.713688,-10.329025,2
12.845738,-34.674843,5.519069,-21.31586,-17.922571,4
-41.285458,66.97993,-1.03885,13.822416,-9.866548,2
-27.551168,8.706036,-7.4701085,2.96114,5.668423,8
-80.02788,0.23220342,-26.653927,9.873075,2.903166,1
-50.418827,24.601152,-17.873962,-2.900217,-13.673749,1
-1.7648952,44.575302,-5.505428,16.288746,17.320826,3
-35.912453,10.850308,-10.451968,4.567785,1.0589328,8
-33.834293,-62.77909,-8.879466,-12.4103565,9.896762,4
77.853615,51.31811,29.207499,16.025509,-10.389369,0
52.023197,-30.19883,4.763141,-7.817544,-17.542604,6
27.763348,-21.373413,0.4020238,-1.7496558,-5.4750333,5
-24.838017,-64.41841,-3.273481,-20.018734,8.860097,9
10.5137415,74.66934,0.795444,25.736742,7.095945,3
55.12488,20.243698,14.148697,8.72795,0.3053947,0
-29.425392,-15.19679,-13.4582,-18.569653,-15.538732,9
-13.365732,74.304016,1.4904597,29.651833,-12.415603,2
19.90589,-32.563107,2.243852,-26.538992,-18.238997,4
-49.818153,-16.04748,-28.876534,-8.737173,-7.7543464,7
-45.173622,31.907192,-13.212357,0.31958055,-23.03659,1
-25.36854,36.442795,-8.676237,18.486546,1.7760686,2
-24.60071,-17.04824,-9.248938,-21.951172,-13.390772,9
-6.329454,-56.925922,8.058941,-12.1234665,-2.6551454,4
-22.540974,96.47054,10.446387,15.630774,-15.064722,2
93.71114,-19.779518,23.954937,-14.290191,-7.990731,6
-52.329803,35.682335,-16.565302,0.64391726,-19.40028,1
1.4956722,25.611792,2.4719841,2.4565387,18.893698,8
-28.743484,-15.486084,-12.58807,-19.03206,-14.903175,9
73.05534,10.753641,25.718092,0.86129767,-0.46360973,0
62.91455,-49.891644,15.571995,1.7817447,-28.71172,6
75.276146,-44.714516,23.949076,-4.709582,-23.244225,6
-57.233143,-14.721278,-27.681313,-15.281837,-9.056165,7
-29.837439,-46.224205,-4.979721,-14.238073,0.12427991,9
-27.869827,-13.694809,-11.83236,-21.08819,-16.015285,9
4.856864,22.706682,-1.5872538,4.931609,25.11574,8
67.502464,55.550858,21.586304,18.198338,-12.067018,0
-60.847626,8.86723,-28.377033,0.5312291,-5.0228257,1
16.70821,-27.054525,2.4939516,-23.406422,-21.79162,4
20.754055,-87.74678,14.754308,-28.926765,10.042343,4
64.05052,-49.680157,16.669209,5.050119,-27.848642,6
-48.552406,-74.4119,-14.546655,-17.430956,16.85298,7
-48.851337,25.676783,-16.294445,-3.2438347,-13.219134,1
13.270818,-10.241509,6.849878,-7.8617616,-5.8114624,5
-49.105087,-11.3329525,-25.521685,-9.784633,-10.368106,7
62.102634,21.877054,19.434694,9.726059,2.6167345,0
1.4366198,61.064625,-0.9827219,23.48758,13.562875,3
41.0725,-25.33485,0.4084443,6.699953,-10.060952,5
-28.871859,-2.3054347,-12.195751,-2.9293168,5.7013197,8
22.33618,-73.010475,16.7785,-23.495075,0.8090028,4
-57.50779,-17.190676,-27.788012,-15.337979,-7.624223,7
-102.50657,3.0879247,-26.25339,19.829863,10.114205,1
-27.62007,96.8416,-1.46997,14.657192,-21.207306,2
30.45977,22.171907,18.15141,-2.333028,14.545676,5
-22.537928,-23.663666,-8.391084,-20.350927,-10.60505,9
27.536251,23.5978,18.177269,-4.606478,17.327284,5
64.45162,-48.584652,16.948921,1.5121046,-28.760334,6
-49.050446,-41.090786,-29.249027,-10.307971,4.8748293,7
24.96638,-1.9222178,7.819631,-4.819257,2.4137707,5
-9.038749,-21.342932,-9.916624,-31.33541,-5.663157,9
11.147341,-16.320595,-6.0638027,-5.0972323,-7.3382835,8
15.223818,17.454498,0.778524,0.8873943,25.624502,8
1.7312454,63.79393,-1.7061732,24.719559,12.713642,3
49.251175,-36.836197,8.4036255,-5.0746164,-19.737484,6
-27.991083,-13.55676,-11.919255,-21.137451,-16.187605,9
-64.653534,-67.44351,-21.699963,-23.421255,11.230009,7
69.892365,55.69255,23.457518,16.230745,-11.618459,0
-40.877403,-39.313454,-23.130156,-5.335233,1.60902,7
-40.162632,83.39825,-1.0444603,11.604967,-18.260498,5
-50.825645,-33.23255,-19.58085,-14.609985,-1.2693605,7
-52.755695,37.73001,-16.724503,1.1697803,-21.07359,1
-90.291794,-9.299681,-26.824108,13.361706,9.574758,1
65.52745,47.625126,24.177832,17.877522,-5.1937423,0
-59.275684,-73.16571,-19.943693,-21.711733,15.44401,7
-30.053053,-15.295806,-13.782034,-17.901947,-15.566959,9
-30.701843,83.36979,4.433054,17.358952,-13.379749,2
9.860567,65.048164,3.4578922,24.780396,15.077694,3
-58.55174,20.574627,-25.196632,-0.8008589,-11.134538,7
12.788124,58.45138,-5.3473644,24.848265,21.364714,3
-30.796488,45.388058,-8.920679,23.772604,-2.2046015,2
17.3723,-27.686005,3.3750198,-24.02465,-21.048147,4
-84.87214,31.226364,-26.982666,15.48227,-9.844029,1
62.45016,-50.571484,15.21567,2.2110233,-27.823704,6
-48.997345,53.820267,-10.224824,14.866653,-6.0788674,2
-58.618168,-15.874221,-28.668669,-16.563704,-8.29748,7
40.767513,1.7312089,4.841268,3.4295337,6.0090785,5
31.103283,-12.292558,0.7598702,1.5589825,-1.1629835,5
-54.120228,-45.944607,-21.602104,-11.484386,5.0726237,7
19.570787,-32.551346,1.79517,-26.115175,-17.849028,4
58.145485,47.98394,18.004799,13.572346,-6.6078377,0
-26.240028,89.34166,5.964726,17.90319,-14.62233,2
86.27402,-5.776211,28.657667,-8.292492,-5.8375297,6
2.7290704,70.33558,-3.9560318,26.583132,11.491033,3
57.111916,-27.776924,10.035468,-5.93315,-16.626787,6
15.577797,-26.510504,1.0983961,-22.600756,-21.97022,4
61.509228,31.349268,21.126637,12.507603,6.9600215,0
18.643696,-33.42024,3.9247558,-25.761833,-19.074694,4
-52.74416,58.2049,-7.5080523,12.254167,-10.150599,2
64.375404,-56.267536,16.888386,2.997482,-29.589975,6
54.516766,43.857296,14.78911,20.068722,-4.6194973,0
74.8862,59.69815,26.502808,13.719704,-15.466578,0
64.653465,14.951952,18.005775,5.72749,3.1792078,0
71.80787,49.406605,26.018671,17.872065,-7.2619147,0
36.41005,35.1458,16.560997,7.051962,19.722254,3
-47.7686,23.899418,-15.800202,-0.8171667,-12.043178,1
59.25463,-36.91415,9.7129755,1.1924618,-19.081892,6
-36.7338,80.86195,-1.9517176,16.148193,-20.751486,2
-85.56497,28.782444,-23.763247,16.803898,-8.410063,2
21.582867,70.99223,9.917901,18.296303,10.436318,3
-72.19626,12.371807,-27.140976,8.057378,-4.515322,1
27.4484,-48.57287,4.394435,-31.635279,-11.443177,4
-81.374016,-3.8862853,-26.648148,8.760862,5.075571,1
47.130676,3.0788503,10.032211,7.126624,4.873827,5
14.880651,-41.589947,9.720319,-22.245968,-14.184919,4
73.61533,-24.098392,24.986044,-1.0317848,-20.422844,6
9.107807,-83.47622,11.877374,-19.8244,10.028254,4
-57.55295,-19.975077,-28.222702,-15.268724,-4.1799946,7
-20.381514,74.157486,3.1094613,22.71661,-13.051939,2
-32.657887,13.836213,-9.546544,5.8956776,3.254052,8
-53.627857,-71.02891,-18.249655,-18.264683,15.386968,7
-11.383558,-37.28026,-3.2601004,-27.250484,-1.890909,9
-47.186295,54.082016,-8.407963,16.5043,-6.128973,2
71.74818,49.405174,26.004425,17.940317,-7.032502,0
35.145416,16.513063,10.535275,-0.15985513,13.743262,5
-47.80194,23.78029,-15.840753,-0.723915,-11.914444,1
20.329071,-64.90991,8.300981,-27.126055,0.64000994,4
-43.127262,77.83343,-5.2845387,14.717144,-18.91573,2
-0.4888639,8.035441,-9.811334,-1.3080915,24.569607,8
15.988699,73.677536,3.5401723,23.387535,9.38037,3
-29.441465,47.81281,-7.265665,23.867506,-0.41435817,2
27.780598,-47.43966,4.494974,-31.767885,-12.60113,4
-62.984516,26.50833,-20.812105,5.9318504,-13.749818,1
49.21983,6.0678635,11.343616,9.004605,7.684611,5
16.607925,-41.11846,8.79288,-25.19996,-15.553706,4
73.512596,-24.16676,24.957466,-0.9197863,-20.24431,6
58.982735,26.598146,17.500156,14.11158,1.048799,0
-66.93241,-29.36465,-21.72198,-22.17858,-4.440977,7
-2.848443,-79.74354,-1.4358107,-31.594736,14.988346,9
-37.47087,11.257774,-8.621975,5.413331,0.15807562,8
13.923171,-83.820274,11.025508,-24.957155,9.288454,4
-19.522127,-30.560505,-8.771486,-20.921524,-2.8390627,9
-0.8240962,9.71537,-9.784181,0.33558202,23.821718,8
76.23475,46.5053,28.92759,17.5023,-6.7288084,0
-85.33305,-6.866882,-27.504845,14.980422,4.9888635,1
-47.846855,27.533293,-14.725893,-3.6644225,-14.143426,1
67.97,58.156742,21.858055,16.36826,-14.136629,0
-27.405869,91.946815,3.274027,13.312665,-18.15395,2
-38.22872,55.521187,-13.82867,24.129932,-11.379728,2
15.533933,73.593544,3.4063148,23.380487,8.570576,3
-20.730232,78.931366,2.6988935,27.106537,-21.279121,2
24.833172,-43.88076,5.798583,-28.10906,-14.528143,4
22.142944,-65.65233,6.52053,-28.27215,1.7603875,4
31.237036,19.062923,16.651653,-2.0486152,9.598899,5
-95.002,-4.3604426,-21.636242,9.419031,10.740159,8
71.071304,-48.481518,22.26386,-0.67337734,-23.302404,6
27.719324,19.377584,17.10977,-4.67162,12.4852495,5
-62.027817,-18.841515,-26.055037,-18.957354,-8.377432,7
-54.46865,-66.177124,-23.741404,-16.282133,14.200228,7
-33.069267,13.749779,-9.46057,5.96476,2.9535396,8
3.8885877,7.551559,-6.6904545,-1.2138903,24.16406,8
-14.371675,-31.653234,-8.31862,-26.78252,-6.8896585,9
-43.667355,-21.189693,-25.251768,-7.5792136,-4.074782,7
27.885307,-47.51228,4.44237,-31.787416,-12.645117,4
-51.34314,-45.59661,-28.611582,-8.380178,12.547904,7
15.569686,73.53469,3.3521655,23.280718,8.731452,3
-32.65633,51.26679,-11.1135235,27.268705,-6.374512,2
74.09195,44.97274,27.773935,21.738731,-7.492631,0
0.477628,3.5939608,-4.538628,-2.7394085,19.852602,8
68.030655,-50.951942,18.569519,1.3852612,-26.045225,6
5.1846185,27.379374,-4.453292,6.4731717,25.833149,8
63.755867,-50.990692,15.68559,3.076635,-27.913008,6
-97.85984,-12.148936,-25.08664,14.659743,14.823771,1
69.46671,-49.454906,24.273447,1.6462605,-21.302364,6
-10.64893,23.985031,-5.644366,7.7799735,17.619324,8
-10.866501,-37.229805,-3.302297,-27.379114,-2.0715709,9
29.96152,-65.45634,18.51246,-31.296438,-3.5645783,4
76.02554,48.91795,29.109043,17.739292,-8.610966,0
-19.527067,-56.382122,-1.9528527,-19.584227,2.720592,9
72.92648,55.61438,26.619692,16.323383,-11.650596,0
-0.63722014,-50.680237,-1.5240376,-13.550357,-2.7038674,4
-52.739056,34.435543,-17.387058,1.0552502,-17.822203,1
29.302973,13.054094,9.78038,-3.5730376,10.385781,5
23.975138,-33.032722,0.55913967,-29.347532,-17.898579,4
-46.979015,-55.160545,-20.073238,-9.338165,9.061622,7
46.10962,0.5382348,10.058436,5.6085634,3.5128481,5
18.15372,45.172695,3.8749685,18.500437,25.705074,3
-62.397255,-19.281147,-24.906578,-19.186352,-9.139114,7
-2.44345,-40.86516,-0.8172284,-15.354582,-6.2652206,4
-14.093522,-23.732454,-9.777223,-25.70579,-8.565333,9
-7.953916,-2.483346,-1.9452335,-6.5491757,19.923597,8
45.13891,-3.1741998,8.300749,6.848986,1.9424912,5
-6.3164644,2.6211774,-4.89423,-1.9055952,17.346437,8
69.232765,-50.97629,24.099728,2.5507543,-21.015982,6
21.200462,30.658583,1.898899,10.146864,29.272192,3
-26.809227,10.648793,-9.110491,2.0373769,4.5250325,8
90.34374,-25.57598,23.263842,-14.234525,-11.40979,6
-10.426313,-46.745132,-7.9107175,-29.928684,1.2696531,9
-12.873001,-94.584435,2.7301822,-19.785748,21.990362,9
-65.51509,38.057568,-17.431177,8.954004,-14.323195,1
-15.059972,7.4996843,-7.770207,0.5211119,16.437756,8
22.479105,68.52613,5.0470114,18.137877,10.257373,3
40.141388,16.040993,9.4089365,4.8935657,14.530568,5
-24.664991,3.5447235,-1.9327856,-1.4429289,6.59599,8
88.959816,1.2588758,30.315722,-8.412148,0.7583239,6
40.923088,-2.6760118,7.7962475,3.6111023,1.6828508,5
-10.74817,-29.23311,-10.335855,-28.968458,-2.6215534,9
-59.150703,-36.62812,-23.777216,-14.642032,0.3998777,7
-18.190617,89.14517,8.760574,22.712784,-16.527658,2
46.497932,-11.797225,3.839121,8.691077,-1.8344955,5
49.421566,34.45033,12.107215,12.004628,-4.2004824,0
-28.653236,5.7843027,-5.482915,1.0582705,3.7688336,8
4.3768215,-20.36628,4.6521196,0.15757951,10.544643,5
-59.033783,39.983955,-15.715642,6.24255,-17.930826,1
-99.1686,5.7313337,-22.483528,18.88484,7.231617,1
76.06386,48.920147,29.129051,17.73634,-8.647056,0
-10.8156,-57.369633,1.7256842,-28.738691,8.77675,9
-59.418465,39.63041,-15.742188,6.421106,-17.272228,1
-12.942318,21.515173,-8.554795,10.573791,16.626045,8
65.879326,-51.75827,18.40362,1.560805,-24.937895,6
-37.597507,-60.35154,-12.348268,-14.072419,11.528522,7
79.69977,43.785576,31.214344,17.737284,-6.192928,0
-7.176753,-68.11306,19.835384,-17.17269,-2.406489,9
21.792086,68.99498,5.2553186,18.490885,9.582099,3
83.61086,33.243504,31.476374,13.899442,1.3825903,0
-30.477985,12.360714,-9.007074,4.0980253,4.8604565,8
10.918732,15.126634,-0.7069919,-2.7691453,24.753105,8
-14.33619,-31.223034,-11.105024,-25.165346,-5.12083,9
60.789635,-55.153603,14.978934,3.133864,-23.676245,6
-50.148273,-14.1027155,-28.554174,-11.702766,-7.7942786,7
-16.95098,17.284782,-11.909357,9.495378,13.706317,8
16.344645,-46.379547,1.771529,-23.826458,-10.282651,4
-51.819294,-53.28279,-23.488123,-12.165577,9.822023,7
46.61478,2.2183747,9.268467,6.9380317,4.707668,5
-11.973368,-62.392128,-0.49045628,-24.00693,4.396144,9
-42.187397,78.222946,-4.441257,15.236429,-19.031569,2
82.77984,-28.861917,20.491093,-10.195689,-15.688476,6
-53.081642,-14.950737,-28.981627,-12.174085,-8.088398,7
24.43325,-82.932205,15.931713,-29.620123,5.0273337,4
46.520363,2.451286,9.385458,6.8430853,4.904588,5
-14.888098,-56.79688,-3.552946,-23.79134,4.323413,9
-42.358,77.5922,-4.6499977,15.237123,-18.487146,2
2.1338978,38.18621,-4.8652835,13.062442,20.665243,3
-66.42919,38.61955,-18.351118,9.89378,-14.593483,1
91.25117,-28.763552,15.284996,-10.379991,-12.513662,6
15.78446,72.85789,3.3194761,22.584064,8.683487,3
-20.186716,-69.712715,-2.408901,-19.746567,10.779895,9
-44.306725,78.92469,-3.5307152,12.694945,-17.789684,2
-33.960987,56.14079,-10.672235,27.430674,-9.9119215,2
46.56852,6.6112943,11.818324,5.914877,7.4818244,5
75.044106,-39.460835,20.818966,-5.2793965,-24.23223,6
-30.649889,13.058893,-8.46095,6.6523285,5.613393,8
63.58151,30.913849,24.099485,14.333363,4.8012896,0
-68.1692,-38.988277,-29.658937,-13.817155,-0.9936547,7
-49.044117,-74.62101,-15.464363,-17.166716,18.473532,7
-46.557793,36.409595,-12.404775,0.89348435,-18.052515,1
-31.317858,-28.024897,-7.119763,-13.948735,-9.182045,9
-29.05969,6.1334743,-9.042101,0.6009703,4.5027456,8
-43.857533,-58.028088,-20.360586,-7.9163203,11.188949,7
70.86761,55.100037,24.768513,16.798792,-11.32374,0
-5.9583015,-92.63159,6.7759523,-24.572453,22.14409,9
-20.261806,-24.817623,-7.3220124,-22.106163,-9.622185,9
29.542397,-85.87517,19.507368,-32.942577,5.4706173,4
63.413944,-50.35899,15.90803,2.471285,-28.091211,6
-35.023857,47.135746,-11.721177,23.713617,-3.233894,2
-29.83961,8.430817,-4.3893356,2.946556,4.926514,8
42.44547,7.0304713,5.9022913,9.314108,7.91526,5
-65.77518,38.293194,-17.87709,9.112457,-14.489833,1
12.538699,-60.408176,12.303501,-21.016064,-5.1247263,4
-64.85656,39.741066,-17.179186,9.125972,-15.953065,1
34.287987,16.659208,11.686008,-0.47292668,13.496336,5
47.598892,2.8191993,10.302673,7.4088407,4.5302205,5
-68.985855,-2.3809361,-27.452621,2.7207093,2.4323702,1
-56.13219,-20.996851,-27.060135,-14.2992,-4.6286917,7
2.0268655,44.41481,0.16688357,14.199808,12.80254,3
70.42187,-47.089508,21.542042,-1.1360971,-24.381893,6
29.808542,-78.59915,22.629555,-25.914927,2.210371,4
12.512747,74.07738,1.020375,24.044676,7.727506,3
-11.95333,84.57346,9.452615,26.817518,-16.265476,2
46.57739,2.4150207,9.490966,6.860662,4.659541,5
57.167984,-19.855062,7.0061746,-6.534187,-12.273266,6
24.979252,-45.211876,4.907042,-28.961155,-13.8085985,4
21.495497,-85.84342,16.094757,-27.987757,8.382926,4
62.570667,52.884403,20.294325,16.335333,-11.209078,0
0.2861907,-47.456806,14.050013,-20.365261,-9.610982,4
27.597618,-47.339592,4.3433094,-31.443634,-12.888654,4
